Location,Date,Perpetrators,Number of Victims,Outcome,Motive,Estimated Number of Victims,Casualties,Context,Perpetrator,Survivors,Aftermath,Number of Casualties,Date of Massacre,Parties Involved,Conflicting Reports on Casualties,Victims,Duration,Number of Fatalities,Injuries,Fatalities,Relationship with Haganah,Number of Deaths,Population of the Village,Composition of IDF's 89th Commando Battalion,Injured,Method of Attack,Date Range,Description,Arrests,Impact,Government Response,Background,Deaths,Demographics of Victims,Locations,Total Victims,Number of Injured,Details,Response,Political Context,Legal Outcome,,Legal Consequences,Weapon Used,Atrocities,Convictions,Additional Context,Accusations,Legal Proceedings,Nationalities,Discovery of Mass Graves,Identified Victims,Number of Arrests,Arrests Made,Number of Civilians Killed,Condemnation,Groups Involved,Legislative Changes,Circumstances,Targets,Demands,Historical Context,Investigation Outcome,Impact on Survivors,Weapons,Reactions,Number of Protesters Killed,Background Context,Event,Estimated Casualties,Investigation Findings,Authorities Response,Number of Injuries,Impact on Village,Attack Method,Controversies,Victims' Demographics,Weapons Used,Actions Taken,Consequences,Units Involved,Number Injured,Estimated Death Toll,International Response,Relationship with Other Groups,Population of the Affected Area,Property Damage,Military Actions,Number of Dead,Fatal Victims,Victims Demographics,Verdict,Government Actions,Organizations Demanding Justice,Claims of Responsibility,Main Perpetrator,Number of Bodies Found,Comparison to Tamaulipas Massacre,Total Number of Mass Graves,Significance,Specific Targeting,Locations of Killings,Prominent Figures,Ongoing Violence,Official Death Toll,Age Range of Victims,Rescue Operation,Mastermind,Gender,Attack Details,Bullet Details,Subsequent Casualties,Armed Forces Special Powers Act,Oting Population,Reported Death Tolls,Responsible Party,Soldiers' Inaction,Estimated Civilian Casualties,Communication Blockade,Military Actions in Axum,International Acknowledgment,Key Narratives,Response of Uzbek Government,Protester Demands,Actions of Federal Troops,Separation of Men and Women,Open Fire Order,Legal Actions,Cultural Response,Conflicting Casualty Figures,Nature of Crime,Individuals Charged,Alleged Victims,Claims/Confessions,Destruction,Hostages,Children Victims,Attacker Fatalities,Group Responsible,Teachers,Students,Gymnasium Dimensions,Hidden Weapons Reports,Repercussions in Russia,Investigations/Tribunals,Purpose of Protest,Attackers,Actions/ Cover-ups,Apology Issued,Alleged Police Involvement,Actions by South Korean Forces,22 Jan 2021,Security at Event,Key Events,Perpetrator Units,Specific Quotes or Estimates,Survivor Fate,Event Background,Additional Casualties,Legal Outcomes,Societal Impact,Global Impact,Commission Establishment,New Zealand Reputation,Condition of Bodies,Discovery Method,Additional Details,Impact and Aftermath,Government Officials Involved,Nature of the Incident,Events Leading Up to the Attack,Start Date,End Date,Main Players,Notes,Claimed Responsibility,Authorities' Reaction,Judicial Follow Up,Actions,Perpetrating Unit,Number of Civilian Deaths,Designation,Law Enforcement Agencies Involved,Response Time,Total Casualties,Involved Parties,Previous Incidents,Official Acknowledgments,Number of Children,Actions During Massacre,Cover-Up Attempts,Response of Chinese Authorities,Estimated Number of Deaths,"September 4, 1977",Demands from TRC,Court Order,Firearms Presence,Trial Outcomes,Civil Suit Filed,Amount of Damages Sought,Suspects,Investigative Team,Opposing Sides,Initial Trigger,Composition of Convoy,"November 19, 2005",[continue based on the above output],Deaths (Jewish),Injuries (Jewish),Deaths (Arab),Injuries (Arab),Immediate Trigger,Retaliatory Attacks,Relationship at Refinery,Tensions,Condemnation by Jewish Agency,Estimated Number of Casualties,Memorials at Hill 303,Women,Children,Methods,Estimated Deaths,Instigators,Political Impact,International Involvement,"March 18, 1968",Suppressed coverage by Marcos administration,Casualties Range,Actions Taken by Government,Subsequent Actions,Retaliatory Action Taken,Arrests/ Legal Proceedings,Alleged Actions,Involvement of Local Collaborators,Parties involved,Controversy,Death Toll,Subsequent Attacks,Response from Nicolás Maduro Administration,UN Recommendations,1953,"This table summarizes essential details of the Lari massacre in 1953 during the Mau Mau Uprising in Kenya, including the date, location, number of victims, perpetrators, retaliatory actions taken, and the overall outcome of the event.",Reaction,Initial Denial of Loss of Lives,Admission by Nigerian Army,Involvement with Live and Blank Bullets,Actions of the Perpetrator,-------------,7 March 1987,Nationalities of Victims,Motive and Actions,Methods of Killing,Guzmán's Admission,Hostage Situation,Charges,Details of Massacre,Context/Motive,Total Number of Victims,Events Leading to the Massacre,Notable Survivors,Cause of Death,Duration of Battle of Huế,Total Death Toll,Nature of Killings,Subsequent Investigations,Villages Affected,Response from China,Drug Lord Involved,Role of British Army/Ulster Defence Regiment,Alleged Involvement of British Military Intelligence,Armed Groups Involved,Missing Individuals,International Condemnation,Justification by U.S. Officials,Controversy and Reports,Reason/Motive,Legal/Reconciliation Actions Taken,Number of Soldiers Charged,Convicted Individual,Details of Victims,Victims (Children),Subsequent Action,Related Incidents,Names of Victims,Acknowledgment,Nationalities/ Characteristics,Responsible Unit,U.S. Army Acknowledgment,Method of Killing,Additional Information,Motivations,Affiliations,Law Enforcement Response,Categorization,Responsible Parties,Method,Notable Details,Involvement of U.S. Marines,Motives,Specific Threats,Notable Individuals Hospitalized,Political Implications in Sicily,Breakdown of Victims,Possible Motives,Locations in Cairo,Total Deaths,Civilian Deaths,Police Deaths,Reactions/Aftermath,Trial Details,Outcome of Trial,Crimes Committed,Conflicting Reports on Death Toll,Surrounding Circumstances,Role of IDF,Key Events Leading to the Massacre,Subsequent Commemorations,Discovery of Files,International Presence,Number of Dutch Journalists Killed,Number of Guerrillas Killed,Military Unit Involved,Actions Leading Up to Incident,Investigations,Victim Demographics,Behavior of the Crowd,Police Response,Organizations Involved,Inquiry Findings,Repercussions,Target,Offensive Against ISIL,Strategic Motivations,Targeted Group,Notable Individuals Killed,Impact on Society,Revised Death Toll,Duration of Attack,Tactics,Suspected Motive,Previous Attacks,Government Suspicions,Estimated Participants,Reason for Protest,Paramilitary Units Involved,UN Declaration as Safe Area,Buried Victims,Retaliation Claims,Legal Classification,Follow-Up Actions,Impact on Community,Events Leading Up to Massacre,Denial of Responsibility,Nature,Inspired Movement,Grievances,Protest Goals,Nationality,Signs of Deaths,Accusations Against,Ethnic Groups Involved,Official Declarations,22 July 2011,"This table outlines the essential details of the 2011 Norway attacks, including the date, locations, casualties, perpetrator, motive, and the subsequent outcome of the attacks.",Witnesses,Number Killed,Main Locations,Discovery of Mass Grave,Investigation Efforts,Leader,Trigger,Description of Kenyan Army's Actions,Government's Acknowledgment,"Role of Truth, Justice, and Reconciliation Commission of Kenya",Controversy Over Number of Detainees and Victims,Number of Protestors Killed,Differing Accounts of Incident,Perpetrator's Motive,Victims' Gender,trigger
"Gawkadal bridge, Srinagar, Kashmir",21 January 1990,,"At least 50, possibly up to 280",,,,,"Named after the bridge, described as the worst massacre in Kashmiri history, triggered by the appointment of Jagmohan as Governor amidst mass protests and insurgency in Kashmir.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gawkadal massacre
"Geochang, South Korea",,Third Battalion of 9th Regiment of 11th Division of South Korean Army,,,,,,,,,,,,,,,,,,,,,,,,,9-11 February 1951,,,,,,,,,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,"Rounding up, executing civilians with machine guns, pretending to evacuate before shooting","Burning bodies, bombing to bury evidence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geochang massacre
"Ghulja, Xinjiang",5 February 1997,,,,"Protests triggered by execution of activists, crackdown on traditional Uyghur culture, mistreatment of Meshrep attendees.",,9-167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use of force, gunfire",9-167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghulja incident
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rivalry between Joe Boys and Wah Ching gangs, shootout in Chinatown prior to the attack.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden Dragon massacre
"Goyang, Gyeonggi-do, South Korea",,,Over 153 unarmed civilians,,Suspected sympathizing with North Korea,,,,,,,,,,,,,,,,,,,,,,9-31 October 1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Apology, monument for victims, compensation","Apology, reparations, memorial fund",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goyang Geumjeong Cave massacre
"Greensboro, North Carolina, US","November 3, 1979",,,,"""Death to the Klan"" march organized by the Communist Workers Party",,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ku Klux Klan, American Nazi Party",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Both sides had firearms utilized,State and federal trials resulted in acquittals based on self-defense and political motivations,Yes,$48 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greensboro massacre
"Greysteel, County Londonderry, Northern Ireland",30 October 1993,Members of the Ulster Defence Association,,"Perpetrators received life imprisonment, later released under Good Friday Agreement","Retaliation for the Shankill Road bombing, targeting a pub frequented by Catholics",,"8 killed, 19 wounded",,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greysteel massacre
"Taxco, Guerrero",June 2010,,55+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Officials suspect up to 100 corpses in the graves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Members of Mexican drug cartels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrero mass graves
"Chamanpura, Ahmedabad, India",28 February 2002,Crowd during 2002 Gujarat riots,"69 (35 burnt alive, 31 missing)","Arrests made, trials stayed by Supreme Court, convictions of 11 individuals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Special Investigation Team (headed by R. K. Raghavan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gulbarg Society massacre
"Gwangju, South Korea","May 18-27, 1980",,,,,,,,,,,,,,,,10 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"170-2,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local citizens vs. South Korean government,Shooting of Chonnam University students by government troops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gwangju massacre
"Mount Scopus, Jerusalem",,,,,,,,"Convoy transporting medical and military supplies to Hadassah Hospital, ambushed by Arab forces on route to an isolated Jewish enclave",,,,78,"April 13, 1948",,"Yes, 23 women among victims",,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Doctors, nurses, patients, faculty, Haganah fighters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hadassah medical convoy massacre
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 officers reprimanded, 8 Marines charged",[continue based on the above output],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haditha massacre
"Haifa Oil Refinery, Palestine","December 30, 1947",Irgun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,49,6,42,Irgun throwing grenades at Arab day-labourers,Balad al-Shaykh Massacre,Generally good,Due to UN Partition Plan,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haifa Oil Refinery massacre
Hama,February 1982,General Rifaat al-Assad,,"Suppression of uprising, large-scale destruction, substantial military and civilian casualties","Quell uprising against President Hafez al-Assad's government, end campaign by Sunni Muslim groups",,,,,,,,,"Syrian Arab Army, Defense Companies",,,27 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000 - 40,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hama massacre
"Haximu, Brazil",1993,Garimpeiros,16 Yanomami people,,,,"16 Yanomami, Multiple Garimpeiros","Tensions from 1987 gold rush in Brazil, imbalance of power, violence ensued",,,,,,,,,,,,,,,,,,,,,,,,Conflict over gold mining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haximu massacre
"Waegwan, South Korea","August 17, 1950",North Korean People's Army,41 US Army prisoners of war,Stricter guidelines for handling captives,,,,US troops captured and executed on Hill 303 during the Battle of Pusan Perimeter.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Constructed by Camp Carroll troops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hill 303 massacre
"Hoddle Street, Clifton Hill, Melbourne, Australia","August 9, 1987",,,Sentenced to life imprisonment with a 27-year non-parole period,"Frustration with military career, desire for war, poor academic performance, and weapons expertise",,,,Julian Knight,,,,,,,,,,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoddle Street massacre
"Taldou, Houla","May 25, 2012",Syrian troops and Shabiha militia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blamed Al-Qaeda groups,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Houla massacre
"Hula, Lebanon",31 Oct - 1 Nov 1948,Two officers,,,,,,,,,,,,,,35-58 men aged 15-60 executed,,,,,,,,,,,,,,,,,,,,,,,,,,,"One officer, First Lieutenant Shmuel Lahis, trial and sentence details",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hula massacre
"Hungerford, England",19 August 1987,,16,,,,,,Michael Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Handgun, two semi-automatic rifles",,,,,,,,,,,,,,Firearms Act 1988 banning ownership of certain weapons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hungerford massacre
"Hà My village, Quảng Nam Province",25 Feb 1968,South Korean Marines,135,,"Retaliation for Vietcong mortar fire, alleged aggression by Korean forces, destruction of evidence",,,,,,"Mass grave, napalm usage, flattening of the village, resistance by VC forces, designation as a Hero District of PAVN",,,,,,,,,,,,,,,,,,,,,,,"Women, children, elders",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grenades, shelling, close quarters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H脿 My massacre
,1965-1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Communist Party members, ethnic Chinese, alleged leftists",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000 - 3,000,000","Armed forces and government, supported by Western countries","Transition to the ""New Order,"" fall of President Sukarno","United States, United Kingdom, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indonesian mass killings of 1965–1966
