Event,Start Date,Date,Casualties,Deaths,Affected Regions,Affected Areas,Trigger,Contributing Factors,Rainfall,Missing,People Evacuated,Affected People,End Date,Significant Impacts,Location,Economic Losses,Impacts,People Affected,Affected Countries,Homes Destroyed,Affected Districts,Displaced Population,Affected States,Infrastructure Impact,Fatalities,Affected Population,Impact,Region,Total Deaths,Economic Damages,Injuries,Death Toll,Causes,Economic Impact,Affected Provinces,Response,Total Rainfall,Government Response,Total Casualties,Cause,Evacuees,Provinces Affected,Infrastructure Damage,Injured,Homeless,Economic Damage,Specific Incidents,Displaced People,Affected Individuals,Primary Cause,Affected Regions/States,Other Impacts,Duration,Landslides,Damages,Houses Destroyed,Triggering Factors,Villages Affected,Property Damage,Countries Affected,People Displaced,Relief Efforts,Specific Impacts,Notable Impacts,Affected Regions/Countries,Families Evacuated,Buildings Destroyed,Buildings Damaged,Major Impacts,Crops Inundated,Most Affected Regions,Affected Region,Additional Impacts,Displaced Persons,Financial Impact,Provinces/Autonomous Regions Affected,Affected Homes,Homes Damaged,Rivers Overflowing,Significant Incidents,Response Efforts,Rainfall Amount,Rescue Operations,Record Rainfall,Evacuated People,Districts Affected,Deaths/Missing,Evacuated,Displaced Individuals,Duration of Flood,Arable Land Affected,Government Relief,Economic Damages (Euro),Direct Deaths,Indirect Deaths,Disappearance,Affected Locality,Houses Destroyed (Coquimbo),Houses Destroyed (Valparaíso),Houses Damaged/Destroyed,Year,Animals Affected,Rivers Involved,Estimated Damages,Responsible Parties,Major Breaches in Orleans Parish,Aid Requested,Extent of Damage,2007 Africa Floods,Ghana,Afar Region,Most Impacted States,Humanitarian Aid Provided,Federal Disaster Areas,Call for Aid,Impact on Agriculture,Recovery Efforts,Additional Info,14 June,15 June,25 June,28 July,May-July,June,July,Rescues,Long-term Impacts,Affected Area,Note,Total Fatalities,Homeless Individuals,Overall Impact,Infrastructure/Building Impact,Most Affected Areas,Rivers Impacted,Peak Water Levels,Most Affected Country,Economic Cost,Missing Persons,Farmland Destroyed,Damages (Yuan),Location Affected,Total Affected Population,Economic Impacts,UN Relief Fund Requests,Heavily Affected Areas,Significant Damages,Affected Counties,River Crests,------------------------,2010 West Papua floods,Probable Causes of Flood,2010-2011 Queensland Floods,,Unique Factors,Casualties (Dead/Missing),Evacuation Orders,Provinces/Areas Affected,Area Submerged,Economic Damages & Losses,Rank Among Costliest Disasters,International Assistance Requested,Hardest Hit Areas,Declaration of National Mourning,Government Benefits Announced,People Presumed Dead,Homeless People,Damages (Euro),2013 Indochina Floods,Thailand Flooding,Landslide Impacts,Infrastructure Impacts,Key Impacts,Deaths in India,Deaths in Pakistan,Peak Rainfall,Serbia,Bosnia and Herzegovina,Croatia,Romania,Slovakia,Key Factors,Damaged Locations,People in Shelters,Isolated Individuals,Missing People,Houses Damaged,Impact on Agriculture/Livestock,Zoo Impact,Areas Affected,State,State of Emergency Declared,Record Rainfall Levels,Impact on Homeowners,Federal Disaster Aid Provided,Niger,Niger River Basin,Inner Niger Delta,People Homeless,Most Affected Province,April 3,August,Specific Warnings/Impacts,Mudslides,Official Declaration,Population Impacted,Hardest Hit Province,Major Rivers/Lakes Affected,People Affected (Hunan),Key Disruption,Most Impacted Districts,Excess Rainfall,Cattle Deaths,Impact on Transportation,Comparisons,Forecast Accuracy,Climate Change Link,Highest Rainfall,Weather Conditions,Specific Industry Impacts,Economic Impact (Rwanda),Cities/Regions Affected,Total Missing,Population Advised to Evacuate,Main Regions Affected,Alert Status,Calamity Level,Operational Status of Dams,Districts Facing Landslides,Government Committees Involved,Impact on Local Population,Most Affected Provinces,Provinces/Regions Affected,Houses Fully Damaged,Houses Partially Damaged,Red Alerts Issued,Evacuation Measures,Predicted Rainfall,City Areas Affected,Severely Affected States,Specific Districts Impacted,Notable Incidents,Period,People in Need of Humanitarian Aid,Impact on Buildings,Environmental Impact,Compensation,Number of Deaths,Alerts Issued,Triggers,Effects,Families Rescued,Main Causes of Casualties,Assistance Provided,Bangladesh,Nepal,China,India (Assam),India (Arunachal),Severely Affected Area,Impacted Population,Type of Event,Most Impactful Flood Date,Additional Information,Affected Prefectures,Buildings Affected,Unique Aspect,Number of Incidents,Significant Actions/Consequences,Nile River Water Levels,UNESCO Sites Damaged,Poultry Deaths,Crop Damage (hectares),Other Animal Deaths,Most Impacted Area,Notable Developments,Significance,Bridges Affected,Comparison,Climate Change Connection,Homes Damaged/Destroyed,Economic Losses (in R),Declarations/Warnings,Prior Risk Assessments,Warnings Issued,Homes Flooded,Peak River Flows,Cyclones,Maximum Sustained Winds,Affected Cities,Precipitation Impact,Wind Gusts,Most Affected District,Airport Disruptions,Livestock Deaths,Agricultural Losses,Population Impact,Electricity Disruptions,Relief & Rescue Teams Deployed,Evacuated Homes,Duration of Flooding,Infrastructure Damages,Emergency Declarations,Key Operations,Dam Collapses,Affected Locations,Significant Declarations,Country,Province,Town,trigger
,,"June 7, 2014",,,,,,,,200,,,,,"Baghlan Province, Afghanistan",,,,,"2,000",,,,,73-200,,,,,,,,,,,Emergency assistance requested and provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bridges collapsed, roads destroyed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014 Baghlan floods
Northeastern Bulgaria and Romania Flood,,"June 19, 2014",,16,"Northeastern Bulgaria, parts of Romania",,,"Mediterranean cyclone, heavy rainfall, hailstorms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Flash flooding causing severe damage, 16 reported deaths, villages submerged, significant infrastructure and property damage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014 Bulgarian floods
2014 Kashmir Floods,September 2014,,,,"Jammu and Kashmir in India, Azad Kashmir, Gilgit-Baltistan, Punjab in Pakistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2600 villages affected, 390 submerged",,,,,,,,,,,,,,,,,,,,,"Jhelum River, Chenab River",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014 India–Pakistan floods
2014 South Korea Floods,August 18-21,,10 deaths,,"Honam, Yeongnam, Jeju Island, Gyeonggi, Gangwon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Houses flooded in Yeonggwang, sand-collapsing incident in Geoje",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.5 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014 South Korea floods
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Towns inundated by several-meter high waters, over 2,000 landslides, floods activated torrents and mudslides","Floods and landslides, damage could exceed that of the Bosnian War, official counts indicate over 1.6 million people affected",NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014 Southeast Europe floods
2014 Southeast Asia Floods,"Dec 14, 2014",,,,,,,,,,"Over 100,000, 200,000, Several thousand, 1,100,000",,,,,,,,"Indonesia, Malaysia, Thailand, Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northeast monsoon winds, climate change, poor drainage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014–15 floods in Southeast Asia and South Asia
2015 Accra Floods,"June 1, 2015",,225 deaths,,,,,,,,,,,,,,,,,,,,,,,,"Heavy traffic, halted commercial activities, flooded markets, fatalities, petrol station explosion",,,,,,"Heavy rainfall, improper settlement planning, choked gutters",,,,,"National mourning, GH₵ 60 million",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kaneshie Market, Graphic Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015 Accra floods
2015 Myanmar Floods,July 2015,,,103,12 states out of 14,,,"Heavy rainfall, Cyclone Komen, Mismanaged irrigation, Deforestation",,,,,,,,,,,,,,,,,,"up to 1,000,000",,,,,,,,,,,,,,,,,"Farmland, roads, rail tracks, bridges, houses damaged",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015 Myanmar floods
2015 Northern Chile floods,,March 2015,"26 dead, 101 missing",,"Antofagasta, Atacama, Coquimbo",,Unseasonal heavy rains causing mudflows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Constitutional State of Exception Catastrophe declared, state of emergency, deployment of Armed Forces",,,,,,,,,,,"27,413 people",,,,,,,,,,"28,000 houses destroyed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,585",300 isolated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015 Northern Chile floods and mudflow
2015 South India Floods,November-December 2015,,500+ deaths,,"Tamil Nadu, Andhra Pradesh, Puducherry",,,,,,,,,,,₹200 billion - ₹1 trillion,,,,,,1.8+ million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015 South Indian floods
2015 Southeast Africa floods,January 14,,,,,,,,,,,,,,,,,,,,,"400,000 African people displaced",,,,,,,,,,,,,,,150% higher than normal,,"176 (Malawi), 86 (Mozambique), 46 (Madagascar)",,,,,,,US$450 million (10% of Malawi's GDP),,,,,,,,,,,,,,"Malawi, Mozambique, Madagascar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153 declared missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015 Southeast Africa floods
2015 Tanzania Flood,,"March 4, 2015",50 deaths,,,,,,,,,,,,,,,"3,500",,,,,,,,,,Shinyanga Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Many,Devastated crops and livestock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015 Tanzania flood
"Tbilisi, Georgia Flood 2015",,13-14 June,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy rainfall, landslide, flash floods",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Half of the animals in the zoo dead or loose,Tbilisi (Vere River valley),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015 Tbilisi flood
2016 Accra floods,June 2016,,10 deaths,,,,,,,,,,,,"Accra, Ghana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 Accra floods
2016 China Severe Flooding,Mid-June,,200+,,26 provinces along Yangtze River and Huai River,,,,,,,,,,,US$22 billion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,600 houses destroyed",,,,,,,,,,,,,,,,,,,"197,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 China floods
2016 Egypt Flood,Late October 2016,,,26,,"Assuit, Red Sea, Sohag, South Sinai, Qena",,,,,,,Early November 2016,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 Egypt flood
2016 Ethiopia Floods,,2016,,28,"Jijiga, Lower Omo Valley, Dire Dawa, Amhara, Afar, Somali, Tigray, Gambella, Oromia, Harari",,,,,,,,,,,,,,,,,,,,,"200,000","Homelessness, deaths, destroyed farmland, livestock loss, risk of disease outbreaks",,,,,,,,,,,,,"Early seasonal rains, La Nina events",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 Ethiopia flood
,,Late May-June,,21,"Germany, France, Austria, Belgium, Romania, Moldova, Netherlands, United Kingdom",,,,,,,,,,,,"21 dead, Germany - Bavaria, Hesse, Rhineland-Palatinate, Baden-Württemberg, North Rhine-Westphalia affected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 European floods
2016 Louisiana Flooding,,August 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louisiana,Yes,Exceeded 20 inches,Without flood insurance,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 Louisiana floods
,,"August 6, 2016",21 deaths,,,Skopje and western parts of Macedonia,,,93 litres per sqm in 2 hours,,,,,,,,Height of floodwaters at 1.5 meters; landslides; state of emergency declared; national day of mourning declared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 Macedonian floods
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desert areas of Tahoua and Agadez most affected,Intensified flooding since 2000,Highest water levels since 1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 Niger flood
2016 North Korean Floods,Late August,,525,,,,Typhoon Lionrock,,,,,,,,,,,,,"35,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UN, Red Cross, local government and international aid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",North Hamgyong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 North Korean floods
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 Pakistan flood
,14-May-16,,,101,,,,,,100,,"500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Severe weather advisory, landslides, displaced families, diversions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 Sri Lankan floods
,,March 10-11,21 deaths,,,"São Paulo, Francisco de Morato, Itepavi, Cajamar, Guarulhos",,,Up to 87 mm in Mirante de Santana,,,,,,,,"Cities covered in up to a meter of mud and flood water, airport and roads closed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 S茫o Paulo flood and mudslide
2016 Vietnam floods,,2016,13 deaths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016 Asian monsoon, El Niño",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 Vietnam floods
2016 West Virginia-Virginia Flood,,"June 23, 2016",,23,,"U.S. state of West Virginia, parts of VA",,,,,,,,"Deadliest flood in WV history, 1,000-year rain event",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8-10 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016 West Virginia flood
2016-2017 Zimbabwe floods,December 2016,,250 deaths,,,,,,,,,,,,,,,,,,,,,70 bridges on major highways swept away,,,,,,,128 injuries,,,,,,,,,,,,,,,,,"2,000 homeless",,,,,3 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Declared national disaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016–17 Zimbabwe floods
2017 Bihar Flood,"August 12-20, 2017",,514,,19 districts in North Bihar,,,,,,,,,,,,,,,,187 blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excess heavy rainfall and sudden increase in water discharge due to torrential rain.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71 crore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017 Bihar flood
